iteration,reward_mean,length_mean,games,loss
33000,5.12,8.12,8,0.01367165
33500,5.0,8.0,8,0.015049388
34000,6.88,9.88,8,0.017784163
34500,3.38,6.38,8,0.013278232
35000,5.5,8.5,8,0.015486637
35500,6.12,9.12,8,0.013341767
36000,5.88,8.88,8,0.012536498
36500,7.12,10.12,8,0.017537227
37000,4.75,7.75,8,0.022328371
37500,8.0,11.0,8,0.018782184
38000,6.12,9.12,8,0.01638086
38500,8.62,11.62,8,0.014628551
39000,8.12,11.12,8,0.014535046
39500,9.0,12.0,8,0.022815783
40000,8.5,11.5,8,0.018739453
40500,8.5,11.5,8,0.02225845
41000,8.62,11.62,8,0.011033082
41500,7.38,10.38,8,0.024004467
42000,9.62,12.62,8,0.030584764
42500,13.25,16.25,8,0.016057111
43000,10.0,13.0,8,0.021962453
43500,7.25,10.25,8,0.01405524
44000,8.25,11.25,8,0.009451764
44500,12.25,15.25,8,0.01669273
45000,10.75,13.75,8,0.011781795
45500,9.12,12.12,8,0.018546363
46000,9.0,12.0,8,0.014602757
46500,9.5,12.5,8,0.020577466
47000,10.75,13.75,8,0.01860214
47500,8.25,11.25,8,0.027252924
48000,9.0,12.0,8,0.012690093
48500,9.25,12.25,8,0.016582895
49000,12.38,15.38,8,0.0151365595
49500,10.38,13.38,8,0.018671492
50000,10.88,13.88,8,0.025385162
50500,14.5,17.5,8,0.018899914
51000,9.0,12.0,8,0.013654379
51500,14.88,17.88,8,0.018984128
52000,8.62,11.62,8,0.020935753
52500,10.25,13.25,8,0.025514714
53000,11.75,14.75,8,0.02044204
53500,10.12,13.12,8,0.014681427
54000,9.0,12.0,8,0.023038568
54500,10.5,13.5,8,0.018108882
55000,10.38,13.38,8,0.017839342
55500,9.88,12.88,8,0.016554985
56000,8.0,11.0,8,0.026534148
56500,15.5,18.5,8,0.025415037
57000,10.88,13.88,8,0.023037087
57500,10.38,13.38,8,0.017682996
58000,9.25,12.25,8,0.02344007
58500,8.0,11.0,8,0.017806921
59000,13.62,16.62,8,0.019762274
59500,13.0,16.0,8,0.017207315
60000,11.0,14.0,8,0.021960963
60500,11.88,14.88,8,0.016804308
61000,14.25,17.25,8,0.0304543
61500,11.38,14.38,8,0.017630603
62000,13.12,16.12,8,0.034579314
62500,13.0,16.0,8,0.025218263
63000,10.0,13.0,8,0.020789854
63500,15.0,18.0,8,0.026013585
64000,13.38,16.38,8,0.02311493
64500,14.62,17.62,8,0.018407939
65000,12.25,15.25,8,0.05627358
65500,14.88,17.88,8,0.029783417
66000,17.5,20.5,8,0.018077571
66500,12.88,15.88,8,0.018955652
67000,16.38,19.38,8,0.014827958
67500,14.12,17.12,8,0.024522163
68000,12.75,15.75,8,0.023776108
68500,11.0,14.0,8,0.03259866
69000,17.62,20.62,8,0.015133379
69500,15.88,18.88,8,0.02234148
70000,11.12,14.12,8,0.031756114
70500,11.62,14.62,8,0.031214956
71000,14.0,17.0,8,0.02897415
71500,10.88,13.88,8,0.030728217
72000,13.12,16.12,8,0.036183957
72500,13.38,16.38,8,0.016319474
73000,14.5,17.5,8,0.035739765
73500,15.12,18.12,8,0.033013344
74000,8.75,11.75,8,0.025527839
74500,12.88,15.88,8,0.015852403
75000,13.88,16.88,8,0.025563044
75500,14.5,17.5,8,0.028002618
76000,14.25,17.25,8,0.03717935
76500,14.88,17.88,8,0.034072906
77000,13.88,16.88,8,0.026851913
77500,15.62,18.62,8,0.019266842
78000,11.88,14.88,8,0.017899236
78500,13.62,16.62,8,0.039505485
79000,13.25,16.25,8,0.028563494
79500,12.12,15.12,8,0.024649799
80000,17.88,20.88,8,0.026328437
80500,17.12,20.12,8,0.027270973
81000,8.62,11.62,8,0.021063616
81500,13.12,16.12,8,0.015572093
82000,16.88,19.88,8,0.022450209
82500,12.88,15.88,8,0.021727031
83000,18.0,21.0,8,0.030126438
83500,13.5,16.5,8,0.018488755
84000,13.88,16.88,8,0.027684946
84500,15.62,18.62,8,0.03224454
85000,20.38,23.38,8,0.036396615
85500,8.5,11.5,8,0.024443127
86000,12.88,15.88,8,0.019043498
86500,15.88,18.88,8,0.019473804
87000,12.88,15.88,8,0.0278869
87500,12.25,15.25,8,0.025787724
88000,10.5,13.5,8,0.017038746
88500,14.25,17.25,8,0.030086042
89000,13.78,16.78,9,0.024630044
89500,11.38,14.38,8,0.023092605
90000,14.75,17.75,8,0.022044405
90500,18.75,21.75,8,0.02076128
91000,15.12,18.12,8,0.025721552
91500,12.5,15.5,8,0.024188545
92000,17.5,20.5,8,0.020119704
92500,16.0,19.0,8,0.028064478
93000,15.12,18.12,8,0.024292372
93500,14.25,17.25,8,0.021217681
94000,13.25,16.25,8,0.0315898
94500,16.88,19.88,8,0.023119885
95000,15.0,18.0,8,0.043496713
95500,12.38,15.38,8,0.018302415
96000,12.75,15.75,8,0.058524597
96500,14.5,17.5,8,0.017285297
97000,12.38,15.38,8,0.04847002
97500,14.88,17.88,8,0.027553037
98000,13.0,16.0,8,0.025109926
98500,15.12,18.12,8,0.047405224
99000,14.75,17.75,8,0.03620017
99500,15.5,18.5,8,0.023458136
100000,17.88,20.88,8,0.029977435
100500,19.5,22.5,8,0.019570421
101000,16.38,19.38,8,0.023498956
101500,18.25,21.25,8,0.019382033
102000,17.38,20.38,8,0.028632762
102500,12.5,15.5,8,0.03257715
103000,16.75,19.75,8,0.0306747
103500,11.5,14.5,8,0.032406643
104000,17.12,20.12,8,0.025708035
104500,17.12,20.12,8,0.021762753
105000,14.11,17.11,9,0.025768543
105500,12.5,15.5,8,0.01543577
106000,16.0,19.0,8,0.015671257
106500,15.75,18.75,8,0.03450025
107000,15.0,18.0,8,0.055506025
107500,16.0,19.0,8,0.030205823
108000,16.75,19.75,8,0.022057325
108500,13.0,16.0,8,0.04033564
109000,13.62,16.62,8,0.04470445
109500,15.75,18.75,8,0.017126422
110000,16.0,19.0,8,0.041848235
110500,16.62,19.62,8,0.01632458
111000,14.75,17.75,8,0.01768358
111500,19.88,22.88,8,0.029583968
112000,10.5,13.5,8,0.013453888
112500,17.0,20.0,8,0.017303249
113000,15.62,18.62,8,0.02267893
113500,19.5,22.5,8,0.022617478
114000,14.12,17.12,8,0.018360762
114500,15.12,18.12,8,0.02404169
115000,20.38,23.38,8,0.018858029
115500,15.62,18.62,8,0.024131132
116000,12.0,15.0,8,0.027394224
116500,17.89,20.89,9,0.02845477
117000,18.12,21.12,8,0.025121126
117500,18.12,21.12,8,0.019120056
118000,15.88,18.88,8,0.025137769
118500,12.5,15.5,8,0.02217361
119000,18.75,21.75,8,0.039630335
119500,17.25,20.25,8,0.024394173
120000,17.62,20.62,8,0.022939138
120500,17.25,20.25,8,0.019041479
121000,13.12,16.12,8,0.018350346
121500,16.0,19.0,8,0.023838721
122000,17.88,20.88,8,0.014270574
122500,18.38,21.38,8,0.019133182
123000,14.62,17.62,8,0.022815976
123500,17.44,20.44,9,0.015886804
124000,18.88,21.88,8,0.032064945
124500,14.5,17.5,8,0.022328354
125000,18.62,21.62,8,0.0140752215
125500,15.5,18.5,8,0.018299073
126000,14.12,17.12,8,0.029097863
126500,10.12,13.12,8,0.024346404
127000,15.5,18.5,8,0.031489525
127500,17.25,20.25,8,0.019258607
128000,13.62,16.62,8,0.021281676
128500,20.5,23.5,8,0.022655554
129000,16.12,19.12,8,0.03768327
129500,15.25,18.25,8,0.016177882
130000,16.38,19.38,8,0.035489738
130500,19.25,22.25,8,0.022811564
131000,19.0,22.0,8,0.016587574
131500,15.62,18.62,8,0.025593512
132000,12.88,15.88,8,0.016446777
132500,16.62,19.62,8,0.036884606
133000,14.75,17.75,8,0.033521626
133500,15.5,18.5,8,0.022840776
134000,12.88,15.88,8,0.024562977
134500,12.0,15.0,8,0.027167466
135000,18.38,21.38,8,0.027365882
135500,8.5,11.5,8,0.023728576
136000,19.0,22.0,8,0.010850326
136500,18.75,21.75,8,0.016964246
137000,18.25,21.25,8,0.02309611
137500,18.62,21.62,8,0.023239393
138000,15.12,18.12,8,0.014886786
138500,21.0,24.0,8,0.0104535315
139000,13.88,16.88,8,0.023013007
139500,18.12,21.12,8,0.029540278
140000,18.75,21.75,8,0.018021759
140500,15.25,18.25,8,0.027473697
141000,17.25,20.25,8,0.015573032
141500,16.38,19.38,8,0.019733382
142000,17.25,20.25,8,0.035692982
142500,15.0,18.0,8,0.040707372
143000,17.0,20.0,8,0.025740955
143500,16.75,19.75,8,0.013640651
144000,14.88,17.88,8,0.029213445
144500,16.0,19.0,8,0.039324872
145000,17.38,20.38,8,0.020770349
145500,19.12,22.12,8,0.015292501
146000,15.5,18.5,8,0.027650513
146500,12.75,15.75,8,0.024046253
147000,13.5,16.5,8,0.018493634
147500,18.0,21.0,8,0.017993903
148000,15.5,18.5,8,0.033132613
148500,16.88,19.88,8,0.027422855
149000,17.75,20.75,8,0.010911653
149500,19.0,22.0,8,0.023618057
150000,15.0,18.0,8,0.017831141
150500,14.25,17.25,8,0.025166474
151000,16.88,19.88,8,0.014997829
151500,17.5,20.5,8,0.030441966
152000,22.12,25.12,8,0.03651152
152500,17.38,20.38,8,0.013420863
153000,18.62,21.62,8,0.018063279
153500,12.62,15.62,8,0.017647028
154000,16.25,19.25,8,0.028494777
154500,20.62,23.62,8,0.023570273
155000,16.38,19.38,8,0.024524476
155500,18.5,21.5,8,0.01645997
156000,15.12,18.12,8,0.015334315
156500,19.38,22.38,8,0.024463864
157000,15.0,18.0,8,0.009079528
157500,13.25,16.25,8,0.022497138
158000,17.88,20.88,8,0.03308429
158500,15.75,18.75,8,0.015344236
159000,18.0,21.0,8,0.019615522
159500,16.75,19.75,8,0.0151741905
160000,13.25,16.25,8,0.016703317
160500,18.25,21.25,8,0.015154287
161000,19.25,22.25,8,0.015391857
161500,18.75,21.75,8,0.016338661
162000,19.75,22.75,8,0.012128212
162500,21.25,24.25,8,0.010989395
163000,22.12,25.12,8,0.037233546
163500,16.0,19.0,8,0.012431411
164000,18.12,21.12,8,0.024749817
164500,13.62,16.62,8,0.02279209
165000,13.38,16.38,8,0.017722951
165500,17.0,20.0,8,0.018455636
166000,13.62,16.62,8,0.014818059
166500,13.62,16.62,8,0.015314696
167000,19.88,22.88,8,0.01596404
167500,18.88,21.88,8,0.023268262
168000,10.75,13.75,8,0.03506282
168500,19.38,22.38,8,0.012972277
169000,17.12,20.12,8,0.035085917
169500,14.88,17.88,8,0.029405743
170000,20.38,23.38,8,0.016549896
170500,13.75,16.75,8,0.03154635
171000,14.88,17.88,8,0.021503596
171500,14.38,17.38,8,0.020080749
172000,12.38,15.38,8,0.02448258
172500,17.12,20.12,8,0.01837767
173000,15.38,18.38,8,0.016182985
173500,16.5,19.5,8,0.01193606
174000,14.88,17.88,8,0.016458327
174500,11.0,14.0,8,0.01571875
175000,14.12,17.12,8,0.010580804
175500,17.5,20.5,8,0.02457808
176000,16.12,19.12,8,0.01784565
176500,13.88,16.88,8,0.025720302
177000,22.25,25.25,8,0.033509992
177500,12.5,15.5,8,0.03921006
178000,19.25,22.25,8,0.035163242
178500,14.88,17.88,8,0.017020075
179000,10.88,13.88,8,0.026404198
179500,17.62,20.62,8,0.014409286
180000,16.38,19.38,8,0.01766246
180500,13.75,16.75,8,0.022589635
181000,20.38,23.38,8,0.0153043065
181500,12.88,15.88,8,0.019155746
182000,14.88,17.88,8,0.016204115
182500,12.88,15.88,8,0.039002005
183000,17.38,20.38,8,0.015177004
183500,22.0,25.0,8,0.027872428
184000,17.38,20.38,8,0.018723503
184500,15.38,18.38,8,0.015673406
185000,18.88,21.88,8,0.016386919
185500,9.12,12.12,8,0.012258999
186000,17.88,20.88,8,0.031342156
186500,19.75,22.75,8,0.017548846
187000,16.0,19.0,8,0.02484293
187500,14.75,17.75,8,0.025165487
188000,17.62,20.62,8,0.020485364
188500,16.78,19.78,9,0.037599646
189000,13.5,16.5,8,0.027132131
189500,17.38,20.38,8,0.018923298
190000,15.0,18.0,8,0.023217913
190500,16.62,19.62,8,0.021047652
191000,19.75,22.75,8,0.0085741095
191500,15.62,18.62,8,0.039505985
192000,14.5,17.5,8,0.007500802
192500,18.5,21.5,8,0.024051305
193000,20.62,23.62,8,0.012986572
193500,15.75,18.75,8,0.02214437
194000,17.12,20.12,8,0.05428587
194500,19.12,22.12,8,0.030820154
195000,17.5,20.5,8,0.013983529
195500,18.38,21.38,8,0.03960464
196000,12.0,15.0,8,0.03232809
196500,17.5,20.5,8,0.018573083
197000,19.25,22.25,8,0.026053583
197500,19.25,22.25,8,0.017855816
198000,18.62,21.62,8,0.0100317765
198500,17.38,20.38,8,0.014087122
199000,17.5,20.5,8,0.018653411
199500,20.25,23.25,8,0.013369524
200000,17.38,20.38,8,0.016526032
